Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0011369062,0.26792857,0.003805079,-0.07681854,1.156115,4.785595,0.20001948,0.19995633,-0.01901082,-0.00018518916,Mar,2,2,1,1,Returning_Visitor,False,False
17.029821,2630.3352,23.929546,2045.5651,704.69763,43176.137,0.0037979742,0.01456589,0.7225501,0.011899504,May,2,2,1,14,Returning_Visitor,True,False
9.9370165,2410.498,3.0258536,432.42413,488.0461,23160.805,0.0006614417,0.011240392,-0.010898389,-0.00034745535,Jul,2,2,1,3,Returning_Visitor,False,False
7.976997,113.01596,9.037172,2241.4846,18.05054,1132.6,0.009303264,0.012337905,-0.053645886,-0.00032869107,Jul,3,2,4,2,Returning_Visitor,True,False
22.108397,1163.6562,3.0318255,109.107574,204.55406,4335.893,0.00247653,0.008314266,177.31708,0.00037690127,Nov,2,5,3,3,Returning_Visitor,True,False
7.999307,160.0462,0.008772351,0.39044756,519.714,11872.974,0.00021909703,0.004349257,0.07414504,-0.0002660354,Oct,4,2,9,2,Returning_Visitor,False,False
4.9841695,1652.414,0.018542297,0.40009493,14.599712,458.57336,-2.3484565e-05,0.005504432,0.00446292,-0.00024893633,Dec,8,13,9,20,Other,False,False
11.984173,243.37833,3.979357,1523.6334,439.6366,21863.809,0.0031436437,0.012676927,11.524182,-0.0001261433,Sep,2,2,1,13,Returning_Visitor,False,False
15.050213,2660.7668,13.010061,1951.2739,344.046,30037.25,0.0049082446,0.028839476,0.13717099,-0.0005364654,Dec,2,2,1,2,Returning_Visitor,False,False
9.945426,512.7302,9.103236,184.42987,105.25673,8733.213,0.025924826,0.05001763,2.9196167,7.1986266e-05,May,3,2,2,11,Returning_Visitor,True,False
6.989504,187.97684,1.988456,1135.7031,45.17436,5452.79,0.018818509,0.043462414,8.650665,-0.00032384446,May,2,6,6,6,Returning_Visitor,False,False
4.008372,168.89857,0.013162203,1.0007075,62.538876,4403.684,-0.00076763553,0.00084295013,246.18086,0.00024375194,Oct,4,1,8,2,New_Visitor,False,False
5.988572,333.30615,1.0038412,7.032255,51.11316,1913.6917,0.0039081774,0.014567965,3.018309,0.99465615,May,1,1,9,3,Returning_Visitor,True,False
7.0128236,2699.9304,3.0708427,359.19742,69.31433,5964.7734,0.033425156,0.037406232,0.05080863,-1.7033271e-05,Jul,3,2,1,13,Returning_Visitor,False,False
14.096742,1275.2795,11.89576,985.22974,30.089014,1951.1019,0.0027518363,0.023400381,-0.04976491,0.59728646,May,2,2,3,2,Returning_Visitor,False,False
0.010830052,-0.57070214,4.012277,224.4406,222.04639,9599.602,0.053026106,0.06596512,0.031131946,-0.00019478178,June,8,13,9,5,Other,False,False
1.9893663,81.57837,5.9936185,316.91052,34.14968,1444.5939,-5.9103928e-05,0.0025332894,0.0034448728,-0.00033116093,Oct,4,1,4,2,New_Visitor,True,False
1.0052187,91.50279,0.005377807,-0.27094465,115.908676,13175.918,0.0066387053,0.041834112,-0.027401723,-0.0002161575,May,2,6,4,4,Returning_Visitor,True,False
20.109165,193.53516,7.0375357,295.4974,681.2872,23368.545,0.0094351405,0.022977673,0.33670685,-0.00025316453,Aug,2,2,1,1,Returning_Visitor,False,False
1.0343264,93.50626,0.022705354,-0.08947189,5.43722,245.59761,-0.00029049473,0.009475659,0.017399035,1.5175588e-05,Sep,5,11,8,14,Returning_Visitor,False,False
9.98966,1217.6747,0.006321766,0.2997684,25.708977,2997.7986,0.0002974045,0.0032504227,0.012385093,-0.0003038471,Sep,2,2,1,2,Returning_Visitor,False,False
0.01105655,0.0778422,0.013688512,0.14647858,1.9594865,7.3139153,0.00015398827,0.09993814,0.077066146,0.99745727,Feb,2,4,4,2,Returning_Visitor,True,False
2.9927378,122.62596,-0.0006711107,-0.4328404,34.067875,642.4166,-6.068345e-05,0.011702294,-0.020422734,-0.00016728169,Nov,3,3,2,11,New_Visitor,False,False
-0.041015975,-1.0768666,15.9189825,1213.812,4.468901,284.56366,0.0018424966,0.012964427,-0.1954935,-0.0006432024,Mar,2,2,1,8,Returning_Visitor,False,False
-0.0038303065,-0.47405294,0.016783185,0.4177341,0.8862538,-4.6123543,0.19992606,0.20070128,0.002214633,-0.00024546808,Nov,8,13,9,20,Other,False,False
4.002451,188.96848,7.975656,1200.3477,146.39803,8140.601,0.00091577286,0.011444184,2.249641,-2.5582813e-05,Nov,2,4,4,2,Returning_Visitor,True,False
11.061377,82.65587,0.008898534,1.2252101,434.8572,9899.177,0.0021385232,0.010764639,1.8703258,1.0102756,May,2,2,1,20,Returning_Visitor,True,False
2.020151,67.764084,3.0077515,60.318275,91.12004,2358.2688,0.0028798168,0.012870117,50.943653,-7.341554e-05,Dec,2,5,7,2,Returning_Visitor,False,False
8.0194645,356.98462,1.9715513,951.0472,12.796583,358.98364,-0.00019240599,0.0057816906,-0.036895074,-0.00022105253,Mar,3,2,7,9,Returning_Visitor,True,False
3.9877915,42.242073,0.0049129804,-0.08982284,89.51559,6883.865,0.001919666,0.01495443,0.0023119077,-0.00023701167,Feb,4,1,1,3,Returning_Visitor,False,False
3.99988,65.40927,2.981259,1660.0088,25.170149,2311.8518,0.046595886,0.07586268,5.771041,-0.00026294714,Oct,1,1,2,3,Returning_Visitor,False,False
1.9915607,165.56488,0.00603769,-0.46238142,35.504574,988.6676,-9.719502e-05,0.010423004,-0.032159604,0.00015948588,Aug,2,4,8,6,New_Visitor,True,False
